ID,REGION,PEOPL,HHINC,AVG_EDU_LVL,AVG_AGE,CHLDRN_LT_20,OTHR_INCM_SRC,RSDNC,NUM_YEARS_US,NUM_IN_ARMY,TOTAL_NUM_JOBS_HHLD,OWNS_HOUSE
1711,1,1,"$38,116",8,35,0,0,0,35,1,1,1
1712,1,2,"$81,907",6,36,0,0,0,36,0,2,1
1715,1,2,"$15,000",5,23,0,0,0,23,0,0,0
1721,1,3,"$20,000",6,37,1,0,0,37,0,2,0
1725,1,2,"$67,000",8,32,0,0,0,32,0,2,0
1727,1,2,"$31,314",5,77,0,0,0,51,1,2,1
1730,1,4,"$4,000",5,23,2,0,0,23,0,3,0
1732,1,4,"$55,900",7,40,2,0,0,40,1,1,1
1744,1,2,"$60,250",6,48,1,0,0,48,0,1,1
1748,1,3,"$106,000",6,40,1,0,0,40,1,3,1
1749,1,2,"$55,000",6,63,0,0,0,63,1,1,1
1752,1,2,"$48,009",7,73,0,0,0,73,1,2,1
1754,1,2,"$70,479",6,55,0,0,0,55,1,2,1
1757,1,1,"$44,640",3,54,0,0,0,54,0,1,1
1761,1,2,"$32,000",5,24,0,0,0,24,0,1,0
1764,1,3,"$156,000",9,29,1,0,1,29,0,2,1
1767,1,2,"$12,000",3,24,1,0,0,24,0,1,0
1772,1,4,"$30,000",7,28,2,0,0,28,0,2,0
1773,1,4,"$112,000",4,37,2,1,1,37,1,3,1
1781,1,5,"$34,000",3,34,3,0,0,25,0,3,1
1784,1,1,"$18,000",9,79,0,0,0,79,0,1,1
1788,1,2,"$20,979",4,76,0,0,0,76,1,2,1
1790,1,2,"$40,356",6,75,0,0,0,29,0,2,1
1791,1,2,"$32,000",4,65,0,0,0,48,1,2,1
1797,1,3,"$13,800",1,62,0,0,0,63,0,2,1
1798,1,2,"$94,000",3,29,0,0,0,29,0,1,0
1799,1,2,"$54,000",9,37,1,0,0,37,0,3,1
1801,1,1,"$10,500",2,81,0,0,0,81,0,0,0
1803,1,4,"$51,000",5,29,2,0,0,29,1,2,1
1808,1,3,"$80,000",8,70,0,1,0,70,0,2,1
1818,1,1,"$60,708",8,66,0,0,0,66,0,1,1
1821,1,1,"$48,000",3,28,0,0,0,28,0,1,1
1823,1,3,"$30,724",7,27,0,0,0,27,1,2,0
1824,1,1,"$50,000",8,90,0,0,0,90,0,0,1
1825,1,2,"$78,310",8,56,0,0,1,56,0,2,1
1828,1,3,"$28,603",4,30,2,1,0,30,0,4,0
1830,1,1,"$12,660",3,67,0,0,0,67,1,0,0
1832,1,3,"$66,015",3,38,1,0,0,38,1,8,1
1835,1,3,"$30,000",8,45,0,0,1,35,0,1,1
1836,1,3,"$60,000",8,32,1,0,0,32,1,2,1
1847,1,3,"$29,800",8,45,1,1,0,45,0,2,0
1850,1,3,"$73,494",8,39,1,0,0,39,1,2,1
1851,1,5,"$105,100",7,46,3,1,0,46,0,5,1
1864,1,4,"$48,303",4,32,2,0,0,32,0,2,0
1869,1,3,"$87,468",7,34,1,0,0,34,0,2,1
1871,1,5,"$94,000",6,33,3,0,0,33,0,3,1
1873,1,5,"$60,000",10,32,3,0,0,29,0,1,1
1884,1,1,"$57,000",3,37,0,1,1,37,0,2,1
1886,1,2,"$610,000",7,52,0,1,1,52,0,6,1
1895,1,2,"$40,000",5,46,0,1,0,46,1,6,1
1896,1,2,"$28,000",5,28,0,0,0,17,0,2,0
1905,1,2,"$47,227",6,68,0,0,0,68,1,2,1
1906,1,2,"$90,038",8,51,0,0,0,51,1,2,1
1918,1,2,"$99,100",7,31,0,0,0,31,0,2,0
1919,1,4,"$24,000",8,28,2,0,0,28,1,2,0
1922,1,5,"$38,760",9,36,3,1,0,36,0,3,1
1923,1,2,"$62,000",6,40,0,0,0,40,0,1,0
1924,1,1,"$17,000",6,28,0,0,0,28,0,1,0
1925,1,1,"$35,000",6,76,0,0,0,76,0,1,1
1932,1,3,"$88,480",8,45,1,0,0,45,1,2,1
1943,1,2,"$14,149",3,70,0,0,0,70,1,2,1
1949,1,1,"$6,300",6,69,0,0,0,69,0,0,0
1950,1,1,"$41,000",9,52,0,0,0,52,0,1,1
1953,1,4,"$24,000",8,29,2,0,0,29,0,2,1
1955,1,2,"$22,598",6,39,0,0,0,39,0,0,0
1957,1,4,"$265,000",9,58,2,1,1,58,1,2,1
1959,1,2,"$64,130",6,49,0,0,0,49,1,2,1
1963,1,1,"$1,200",9,48,0,0,0,48,0,1,1
1967,1,3,"$36,152",8,41,1,1,0,41,1,2,1
1969,1,1,"$24,000",10,27,0,0,0,27,0,1,0
1972,1,2,"$120,000",7,50,0,0,0,50,1,2,1
1989,1,3,"$42,000",4,41,1,2,0,41,0,4,1
1992,1,1,"$15,000",6,77,0,0,0,58,0,0,1
1993,1,1,"$10,200",2,84,0,0,0,84,0,0,1
1994,1,3,"$44,450",6,27,1,0,0,27,0,2,1
1998,1,5,"$69,840",3,46,3,0,1,46,1,2,1
1999,1,1,"$2,000",3,42,0,0,0,42,0,0,1
2000,1,3,"$81,600",3,35,1,0,0,35,0,1,0
2002,1,2,"$48,000",8,29,0,0,0,29,1,2,0
2007,1,2,"$49,000",6,53,0,0,0,53,1,1,1
2009,1,2,"$90,000",10,65,0,0,0,65,1,1,1
2011,1,2,"$25,000",3,87,0,0,0,87,0,2,1
2013,1,2,"$12,000",3,62,0,0,0,62,1,2,1
2015,1,2,"$34,743",2,64,0,0,0,60,1,2,0
2030,1,1,"$24,137",11,82,0,0,0,82,1,1,1
2031,1,5,"$95,000",3,29,2,0,0,29,0,4,1
2037,1,2,"$49,325",8,70,0,0,0,70,1,2,1
2039,1,2,"$45,900",6,26,0,0,0,26,0,2,1
2041,1,3,"$68,991",3,38,1,0,0,38,1,2,1
2046,1,1,"$120,000",11,58,0,0,0,58,0,1,1
2050,1,2,"$50,000",5,62,0,0,0,62,1,2,1
2053,1,2,"$28,700",6,28,0,0,0,28,0,2,0
2056,1,2,"$26,000",5,30,1,0,0,32,0,1,0
2062,1,3,"$43,950",4,28,2,0,0,28,0,1,1
2064,1,4,"$60,000",7,31,2,0,0,31,1,2,1
2066,1,2,"$34,000",5,31,1,0,0,31,0,2,1
2070,1,6,"$135,000",4,35,4,1,0,35,0,2,1
2071,1,2,"$32,000",7,38,1,0,0,38,0,1,0
2074,1,5,"$45,000",3,31,3,0,0,31,0,2,1
2077,1,5,"$138,000",8,38,2,2,0,38,0,4,0
2083,1,3,"$38,000",8,38,1,0,0,38,0,2,0
2086,1,1,"$5,700",3,82,0,0,0,82,1,1,0
2088,1,1,"$23,471",6,66,0,0,0,66,0,1,1
2089,1,3,"$69,300",8,30,1,2,0,30,1,2,1
2092,1,3,"$54,600",6,38,1,0,0,38,0,2,1
2093,1,3,"$45,000",3,50,1,0,0,47,1,2,1
2094,1,4,"$33,000",6,25,0,0,0,25,0,3,0
2100,1,1,"$59,151",10,30,0,0,0,30,0,1,0
2102,1,3,"$26,479",6,29,1,1,1,29,0,2,0
2104,1,1,"$25,000",7,56,0,0,0,39,0,3,1
2106,1,3,"$45,000",5,41,1,0,0,41,1,1,1
2107,1,2,"$32,556",3,76,0,0,0,76,1,2,1
2108,1,4,"$75,000",3,45,2,0,1,45,1,2,1
2113,1,5,"$89,000",3,31,3,0,0,27,1,3,0
2114,1,3,"$2,100",6,21,2,0,0,21,0,1,0
2115,1,2,"$72,000",8,36,0,0,0,36,0,3,1
2117,1,2,"$47,000",9,54,0,0,1,54,1,0,1
2138,1,2,"$64,000",4,40,0,0,0,40,0,3,1
2144,1,2,"$40,000",4,38,1,0,0,38,0,1,1
2146,1,2,"$30,000",6,51,0,0,1,51,1,1,0
2147,1,2,"$19,455",3,46,1,0,0,46,0,1,1
2149,1,4,"$79,000",8,41,2,0,0,41,0,2,1
2152,1,2,"$55,000",3,59,0,0,0,59,1,2,1
2154,1,2,"$16,000",3,25,0,0,0,25,0,2,0
2155,1,1,"$20,000",3,48,0,0,0,48,0,1,0
2166,1,2,"$20,304",6,32,0,0,0,32,0,2,0
2170,1,2,"$18,749",3,69,0,0,0,69,1,0,1
2171,1,5,"$150,100",6,35,3,3,0,35,0,5,1
2172,1,2,"$140,000",5,41,1,1,0,41,0,1,1
2175,1,2,"$30,000",6,57,0,0,0,57,0,0,1
2179,1,4,"$100,000",8,39,0,1,0,40,0,4,1
2183,1,2,"$57,000",7,55,0,0,0,55,0,2,1
2186,1,4,"$62,087",4,43,1,0,0,43,0,3,1
2190,1,3,$900,4,32,1,0,0,32,0,5,1
2192,1,2,"$54,000",7,51,0,0,0,51,0,3,1
2193,1,2,"$96,110",7,64,0,0,1,64,1,2,1
2197,1,2,"$21,000",4,48,0,0,0,48,0,1,0
2203,1,3,"$121,500",8,54,1,0,0,54,1,2,1
2207,1,4,"$45,000",9,42,2,0,0,42,0,2,0
2208,1,3,"$257,000",6,42,1,0,0,42,1,2,1
2219,1,1,"$45,100",6,47,0,0,0,47,0,0,0
2221,1,2,"$21,000",6,44,1,0,0,44,0,1,0
2223,1,2,"$21,660",5,78,0,0,0,78,0,2,0
2232,1,3,"$70,000",7,56,0,0,0,56,0,3,1
2234,1,1,"$44,000",6,40,0,0,0,40,0,1,0
2237,3,3,"$185,000",9,36,1,0,1,36,0,2,1
2240,1,2,"$31,000",4,21,1,0,0,19,0,2,0
2241,3,3,"$55,000",7,56,0,1,1,56,1,4,1
2247,1,2,"$55,000",10,64,0,0,0,64,0,3,1
2248,1,2,"$71,000",9,49,0,0,0,49,1,3,0
2250,1,4,"$64,000",6,36,2,0,1,36,0,2,1
2253,1,4,"$30,000",4,35,1,1,0,18,0,6,1
2258,1,1,"$16,000",3,58,0,0,0,58,1,1,0
2259,1,6,"$42,640",4,28,4,0,0,28,1,2,0
2265,1,1,"$64,000",5,69,0,0,0,69,0,2,1
2267,1,1,"$18,000",4,54,0,0,0,54,0,1,1
2269,1,1,"$16,627",6,78,0,0,0,78,1,1,1
2276,1,3,"$49,257",5,49,0,0,0,49,2,2,1
2279,1,1,"$18,500",9,67,0,0,0,67,0,0,1
2283,1,2,"$55,000",5,58,0,0,0,58,1,2,1
2285,1,2,"$68,428",9,69,0,0,0,69,1,2,1
2286,1,6,"$72,876",4,44,3,0,0,44,0,0,1
2287,1,3,"$57,000",4,38,1,0,0,38,0,1,1
2288,1,1,"$30,000",11,59,0,0,1,39,0,1,1
2289,1,2,"$37,000",8,29,0,0,0,29,0,4,1
2293,1,3,"$26,000",3,36,2,0,0,36,0,1,0
2295,1,3,"$39,000",4,21,2,1,0,21,1,3,0
2302,1,2,"$134,200",5,55,0,0,0,56,1,1,1
2304,1,1,"$33,000",6,50,0,0,0,50,0,1,1
2305,1,1,"$17,000",3,22,0,0,0,22,1,1,0
2306,1,5,"$37,000",7,35,3,0,0,26,1,0,1
2309,1,2,"$12,000",3,62,0,0,0,62,1,1,1
2312,1,2,"$25,000",3,25,0,0,0,25,2,2,0
2314,1,3,"$27,720",3,27,2,0,0,27,1,2,0
2318,1,1,"$48,000",8,52,0,0,0,52,0,1,0
2326,1,2,"$15,000",3,46,1,0,0,46,0,0,0
2329,1,4,"$30,000",5,37,2,0,0,37,2,2,1
2331,1,2,"$24,500",3,25,1,0,0,25,1,1,1
2332,1,3,"$15,000",1,28,2,0,0,15,0,1,0
2333,1,6,"$43,887",3,38,4,0,0,38,0,2,1
2336,1,1,"$13,000",7,23,0,0,0,23,0,0,0
2338,1,2,"$58,880",7,27,0,0,0,27,0,2,0
2343,1,2,"$71,325",9,56,0,1,0,56,1,3,1
2350,1,2,"$67,000",8,47,0,0,0,47,0,2,1
2352,1,2,"$141,140",7,63,0,0,0,63,1,1,1
2354,1,2,"$29,886",5,61,0,0,0,61,1,1,1
2355,1,2,"$88,000",8,54,0,0,0,54,0,1,0
2359,1,4,"$73,000",8,42,2,0,0,42,0,2,1
2361,1,6,"$70,668",6,30,4,0,0,30,0,1,1
2363,1,2,"$65,000",8,23,0,0,0,18,1,3,0
2374,1,4,"$87,453",6,36,0,0,0,36,1,5,1
2376,1,4,"$125,000",7,38,2,0,1,38,0,2,1
2382,1,2,"$72,160",8,67,0,0,0,67,1,2,1
2383,1,1,"$25,500",2,54,0,0,0,54,0,1,1
2404,1,4,"$43,670",3,33,2,0,0,33,1,3,1
2407,1,1,"$31,073",3,80,0,0,0,80,0,0,1
2411,1,1,"$34,000",3,56,0,0,0,56,1,1,1
2412,1,2,"$34,931",3,80,0,0,0,80,1,1,1
2416,1,3,"$185,000",8,29,0,0,0,29,3,3,0
2418,1,2,"$98,546",6,50,0,0,0,50,1,2,1
2420,1,1,"$150,000",9,47,0,0,1,44,0,1,1
2426,1,5,"$70,000",8,34,3,0,0,26,0,2,1
2428,1,5,"$57,000",3,33,3,0,0,33,0,3,1
2443,1,2,"$153,154",9,64,0,0,1,64,1,2,1
2445,1,2,"$95,000",8,40,0,0,1,40,1,2,1
2447,1,1,"$40,000",3,55,0,0,0,55,1,1,1
2449,1,2,"$25,500",4,25,0,0,0,25,0,2,0
2450,1,2,"$49,200",6,35,0,0,0,35,0,1,0
2451,1,2,"$33,400",5,25,0,0,0,25,0,2,1
2455,1,1,"$14,000",3,85,0,0,0,85,0,1,1
2459,1,4,"$120,000",3,31,2,0,0,31,0,7,1
2460,1,1,"$42,000",6,34,0,0,0,34,0,1,1
2468,1,2,"$16,800",2,77,0,0,0,77,1,2,1
2469,1,1,"$48,000",5,80,0,0,0,80,0,0,1
2474,1,1,"$23,332",2,62,0,0,0,62,0,0,1
2478,1,2,"$67,957",10,64,0,0,1,56,1,2,1
2480,1,2,"$64,636",10,55,0,2,0,55,1,5,1
2483,1,2,"$198,803",8,58,0,0,1,58,0,2,1
2492,1,2,"$37,000",8,26,0,0,0,26,0,1,0
2493,1,1,"$250,000",9,53,0,1,0,53,0,2,1
2495,1,1,"$40,404",8,58,0,0,0,58,0,1,0
2497,1,1,"$16,103",3,75,0,0,0,75,1,0,0
2500,1,4,"$40,500",6,39,2,0,0,39,0,2,1
2501,1,2,"$30,000",6,35,1,0,0,35,0,3,1
2504,1,1,"$17,000",3,29,0,0,0,29,1,1,1
2505,1,1,"$36,000",3,32,0,0,0,32,0,0,0
2513,1,1,"$12,000",2,73,0,0,0,73,0,1,0
2514,1,1,$150,9,46,0,0,0,46,0,1,1
2516,1,4,"$42,000",6,44,2,0,0,44,0,2,1
2520,1,4,"$50,000",3,30,2,0,0,30,0,2,1
2522,1,4,"$106,500",7,38,2,1,0,38,0,3,1
2524,1,1,"$245,000",6,51,0,1,0,51,0,1,1
2525,1,1,"$21,870",3,69,0,0,0,69,0,1,1
2528,1,2,"$51,200",9,70,0,0,0,70,1,2,1
2529,1,2,"$190,000",9,27,0,0,0,27,1,2,0
2536,1,2,"$3,417",7,21,1,0,0,21,0,2,0
2546,1,3,"$79,000",8,41,1,0,0,41,0,2,1
2548,1,2,"$130,000",5,51,0,0,0,51,0,2,1
2553,1,1,"$50,600",11,77,0,0,1,77,1,0,1
2554,1,3,"$9,600",4,32,2,0,0,32,0,0,0
2556,1,4,"$86,867",8,37,2,0,0,37,0,3,1
2559,1,1,"$51,200",8,32,0,0,0,32,0,1,1
2560,1,6,"$32,000",6,35,4,0,0,35,1,2,1
2568,1,2,"$20,000",7,24,0,0,0,24,0,2,0
2569,1,1,"$21,312",6,70,0,0,0,70,0,0,1
2571,1,5,"$38,000",3,31,3,1,0,31,0,1,1
2572,1,2,"$90,000",7,53,0,2,0,53,0,3,1
2576,1,2,"$75,000",6,51,0,0,0,51,0,2,1
2580,1,6,"$32,900",3,24,4,1,0,24,0,4,0
2582,1,2,"$23,000",4,33,1,0,0,33,0,3,1
2588,1,1,"$7,212",1,33,0,0,0,33,0,0,0
2592,1,3,"$82,400",4,36,1,0,0,36,0,2,1
2597,1,3,"$76,380",7,44,1,0,0,44,0,2,1
2598,1,2,"$40,000",3,71,0,0,0,64,1,2,1
2599,1,3,"$20,463",4,63,0,0,0,63,0,0,0
2607,1,1,"$50,000",3,91,0,0,0,91,0,1,1
2613,1,4,"$94,000",5,36,2,0,0,36,0,2,1
2617,1,1,"$10,400",8,50,0,0,1,50,0,1,1
2618,1,1,"$27,564",7,56,0,0,1,56,0,1,1
2620,1,2,"$48,724",3,71,0,0,0,71,1,2,1
2623,1,1,"$51,700",6,73,0,0,1,73,1,1,1
2628,1,5,"$133,200",8,61,3,0,0,61,1,1,1
2629,1,2,"$8,532",6,69,0,0,0,69,0,1,1
2631,1,2,"$25,000",5,24,0,0,0,24,0,2,0
2646,1,2,"$55,000",5,56,0,1,0,56,1,0,1
2650,1,2,"$112,000",7,52,0,0,0,54,1,2,1
2654,1,2,"$25,000",3,82,0,0,0,82,1,2,1
2655,1,2,"$35,000",8,53,0,0,0,46,1,0,1
2656,1,2,"$60,000",7,61,0,0,1,44,0,1,1
2659,1,2,"$77,567",7,51,0,0,0,20,0,1,1
2665,1,4,"$50,000",3,45,3,0,0,45,1,2,0
2669,1,1,"$29,000",1,42,0,0,0,26,0,1,0
2672,1,2,$794,4,19,2,0,0,19,0,1,0
2674,1,2,"$30,136",3,80,0,0,1,80,1,1,1
2679,1,3,"$115,000",6,50,1,0,0,47,0,2,1
2681,1,4,"$10,000",3,26,2,0,0,26,0,1,0
2684,1,3,"$125,000",6,41,1,2,1,41,0,4,1
2692,1,1,"$21,168",3,66,0,0,0,66,1,0,0
2694,1,3,"$69,570",8,43,1,2,0,43,1,0,1
2697,1,3,"$65,000",5,45,0,0,0,45,1,2,0
2698,1,1,"$40,000",9,41,0,1,0,41,0,3,1
2702,1,2,"$73,000",10,66,0,0,0,66,0,2,1
2703,1,4,"$100,000",9,45,2,1,0,45,0,3,1
2704,1,2,"$118,704",7,55,0,1,0,55,1,2,1
2713,1,4,"$82,000",4,37,2,0,0,37,0,5,1
2716,1,2,"$15,600",5,58,0,0,0,58,0,0,0
2717,1,2,"$25,000",6,23,0,0,1,23,0,2,0
2718,1,3,"$83,000",4,37,1,0,0,37,0,2,1
2722,1,2,"$13,042",6,56,0,0,0,56,1,1,1
2726,1,2,"$14,400",8,80,0,0,0,80,1,2,1
2730,1,2,"$15,000",7,35,1,0,0,35,0,1,0
2732,1,1,"$35,000",3,53,0,0,0,53,0,1,1
2735,1,2,"$50,000",3,22,0,0,0,22,0,3,0
2736,1,1,"$25,000",5,51,0,0,0,51,0,2,0
2740,1,3,"$91,880",6,44,0,0,0,44,0,3,0
2742,1,4,"$52,000",6,32,2,0,0,32,1,2,1
2744,1,3,"$30,000",3,47,0,0,0,47,1,2,1
2745,1,2,"$45,698",8,72,0,0,1,72,1,2,1
2747,1,3,"$50,649",5,47,1,0,0,38,0,5,1
2748,1,4,"$483,000",6,35,2,0,0,35,1,2,1
2757,1,2,"$35,741",3,71,0,0,0,71,0,2,1
2762,1,1,"$51,000",8,35,0,0,0,10,0,1,0
2767,1,1,"$22,000",,81,0,0,0,81,0,1,0
2768,1,2,"$30,096",3,68,0,0,0,58,1,2,1
2773,1,5,"$86,000",6,36,3,0,0,36,0,2,1
2774,1,6,"$22,000",3,35,0,0,0,35,0,1,1
2779,1,5,"$41,000",4,34,3,0,0,34,1,1,1
2781,1,3,"$64,696",3,36,1,0,0,36,0,3,1
2782,1,5,"$68,700",5,30,3,0,0,30,1,2,1
2783,1,6,"$50,000",2,27,4,0,0,27,0,1,1
2787,1,3,"$30,000",4,28,1,0,0,28,0,2,1
2788,1,3,"$48,420",4,44,1,0,0,44,0,3,1
2796,1,5,"$60,000",3,34,1,0,0,34,0,3,0
2799,1,6,"$27,900",4,19,5,0,0,19,0,6,0
2800,1,3,"$33,160",3,49,1,0,0,49,0,1,1
2815,1,2,"$40,000",8,72,0,0,0,72,1,2,1
2816,1,5,"$45,000",8,31,3,0,1,31,0,2,1
2819,1,2,"$42,000",8,67,0,1,0,67,1,2,1
2826,1,2,"$75,000",9,49,0,0,0,49,0,2,1
2828,1,5,"$55,387",7,37,3,0,0,38,0,2,1
2833,1,1,"$16,036",6,79,0,0,0,59,0,1,0
2834,1,5,"$113,200",7,29,3,0,0,29,0,2,1
2843,1,2,"$35,000",6,26,0,1,0,26,0,3,0
2847,1,3,"$70,036",3,39,1,0,0,39,0,2,1
2848,1,2,"$54,892",3,48,0,0,0,48,0,2,1
2852,1,1,"$25,000",3,71,0,0,1,71,0,1,1
2854,1,1,"$9,156",3,79,0,0,0,79,0,1,1
2858,1,2,"$47,024",8,43,0,0,0,43,1,1,0
2867,1,4,"$84,300",5,34,2,0,0,34,1,3,1
2871,1,6,"$44,312",5,31,3,0,0,31,0,5,1
2879,1,2,"$300,000",5,60,0,1,0,25,0,2,1
2885,1,2,"$96,200",5,49,0,0,0,49,0,2,1
2886,1,5,"$48,933",5,32,3,0,0,32,0,2,1
2889,1,4,"$65,000",8,36,1,0,0,35,0,3,1
2898,1,2,"$5,500",7,24,0,0,0,24,0,2,0
2900,1,1,"$12,000",7,24,0,0,0,24,0,0,0
2902,1,1,"$22,000",7,69,0,0,0,69,0,0,1
2908,1,2,"$70,000",3,30,0,0,0,30,2,2,0
2909,1,5,"$34,000",6,28,3,1,0,28,2,2,1
2911,1,5,"$84,631",3,25,3,0,0,25,0,3,1
2913,1,1,"$28,000",11,33,0,0,0,33,0,1,0
2914,1,2,"$11,200",8,38,1,1,0,38,0,1,1
2923,1,3,"$28,855",3,32,0,0,0,32,0,4,1
2942,1,1,"$45,350",8,32,0,0,0,32,0,1,0
2945,1,1,"$14,169",8,90,0,0,0,90,0,0,1
2948,1,2,"$4,000",6,23,0,0,0,23,0,0,0
2949,1,2,"$36,602",1,72,0,0,0,65,0,2,1
2951,1,1,"$65,000",9,38,0,0,0,38,0,1,1
2953,1,2,"$34,000",6,37,0,0,0,37,1,2,1
2960,1,4,"$22,500",4,27,2,0,0,27,0,2,0
2985,1,6,"$56,951",4,34,4,1,0,34,0,3,1
2989,1,3,"$48,000",4,24,2,0,0,24,0,3,1
2992,1,3,"$72,369",6,33,1,0,0,33,0,2,0
2997,1,3,"$36,000",5,37,1,0,0,37,0,2,0
3002,1,4,"$36,163",5,35,2,0,0,35,2,2,0
3006,1,1,"$21,312",7,70,0,0,0,55,0,1,1
3007,1,2,"$90,000",10,66,0,0,0,57,1,3,1
3008,1,1,"$52,500",6,52,0,0,1,52,1,1,1
3009,1,2,"$56,000",8,57,0,0,1,57,0,2,1
3010,1,2,"$29,000",4,47,0,0,0,47,0,2,0
3012,1,2,"$35,000",8,68,0,0,0,68,1,2,1
3018,1,2,"$89,680",7,41,0,0,0,41,1,1,0
3026,1,5,"$40,000",8,36,3,0,0,36,0,2,1
3029,1,4,"$70,000",6,38,2,0,0,38,0,2,1
3030,1,4,"$56,000",3,33,2,0,0,33,0,2,1
3032,1,3,"$43,093",5,38,1,2,0,38,0,4,1
3033,1,1,"$27,000",6,41,0,0,0,41,0,2,0
3035,1,5,"$66,000",3,35,3,1,1,38,0,3,1
3037,1,1,"$21,000",8,24,0,0,0,24,0,2,0
3040,1,2,"$140,050",9,50,0,1,0,27,0,4,1
3041,1,1,"$21,500",5,46,0,0,0,46,1,1,1
3042,1,2,"$14,000",3,44,0,0,0,44,1,2,1
3044,1,3,"$125,000",10,52,1,2,0,52,0,5,1
3046,1,3,"$29,000",8,31,1,0,0,31,0,5,1
3048,1,1,"$16,000",2,34,0,0,0,34,0,1,1
3051,1,5,"$20,000",1,44,2,0,0,24,0,2,0
3058,1,2,"$7,800",2,63,0,0,1,63,1,3,1
3059,1,5,"$140,642",2,52,3,0,0,52,1,2,1
3065,1,2,"$33,988",5,40,0,0,0,40,1,1,0
3066,1,3,"$24,996",2,31,2,0,0,31,0,1,0
3068,1,5,"$55,604",5,33,3,3,0,33,0,5,1
3072,1,4,"$32,000",4,32,2,0,0,17,0,2,0
3073,1,9,"$19,603",2,24,4,0,0,9,0,5,0
3076,1,4,"$100,000",3,40,2,0,0,40,1,6,1
3080,1,4,"$52,000",5,36,2,0,0,36,1,4,1
3082,1,4,"$28,750",4,39,1,0,0,39,1,2,1
3084,1,4,"$30,935",3,46,2,0,0,46,0,4,1
3087,1,2,"$39,100",8,34,0,0,0,34,0,6,1
3092,1,1,"$33,000",8,39,0,1,0,39,0,1,1
3099,1,3,"$30,000",7,23,1,0,0,22,0,1,1
3101,1,5,"$24,000",8,39,3,0,0,39,0,2,1
3103,1,2,"$70,000",6,55,0,0,0,55,1,1,1
3107,1,2,"$36,400",5,44,0,0,0,44,0,5,1
3111,1,5,"$47,000",7,34,3,0,0,34,1,2,0
3114,1,2,"$55,000",6,53,0,0,0,53,1,2,1
3115,1,2,"$26,400",2,74,0,0,1,74,1,2,1
3120,1,2,"$91,021",9,65,0,0,0,65,1,2,1
3128,1,3,"$53,031",7,62,1,0,0,62,1,1,1
3130,1,6,"$50,000",5,37,4,0,0,37,0,8,1
3136,1,3,"$17,000",7,21,0,0,0,22,0,4,0
3139,1,5,"$31,000",6,22,0,0,0,22,0,4,0
3143,1,3,"$19,000",8,27,0,0,0,27,0,5,0
3144,1,3,"$50,000",3,37,1,0,0,37,0,2,0
3146,1,4,"$191,500",8,35,2,0,0,35,0,2,1
3150,1,1,"$34,900",9,68,0,0,0,68,0,1,1
3151,1,2,"$49,000",6,69,0,0,0,69,0,2,1
3162,1,6,"$42,022",3,55,3,0,0,55,1,2,0
3165,1,2,"$14,000",7,73,0,0,0,73,0,1,1
3171,1,1,"$27,564",3,56,0,0,0,56,0,1,1
3176,1,4,"$39,000",4,27,3,0,0,27,0,1,0
3178,1,3,"$86,400",4,49,0,0,0,49,1,3,1
3184,1,1,"$4,800",3,58,0,0,0,58,1,0,0
3185,1,3,"$46,600",3,46,1,0,0,46,0,2,1
3187,1,3,"$16,000",6,46,1,1,0,46,0,2,1
3190,1,4,"$29,000",6,38,1,0,0,38,0,2,1
3192,1,3,"$92,200",5,38,0,0,0,38,0,3,1
3199,1,4,"$64,000",7,42,2,1,0,42,0,3,1
3203,1,2,"$20,000",4,40,0,0,0,40,1,2,0
3211,1,6,"$475,000",3,29,4,1,0,29,0,6,1
3213,1,1,"$27,834",3,55,0,0,0,55,0,1,1
3217,1,2,"$31,000",5,58,0,0,0,58,0,2,1
3220,1,2,"$42,000",9,61,0,0,0,61,1,2,1
3221,1,2,"$35,000",8,58,0,0,0,58,1,0,1
3225,1,4,"$9,950",4,28,3,0,0,28,0,1,0
3230,1,2,"$36,734",5,69,0,0,1,69,0,1,1
3236,1,1,"$60,000",8,32,0,0,0,32,0,1,1
3240,1,1,"$8,640",8,79,0,0,0,79,0,1,1
3243,1,4,"$50,000",6,40,2,1,0,38,0,5,1
3244,1,2,"$90,000",9,48,0,0,0,44,0,5,0
3245,1,2,"$300,000",8,61,0,0,0,61,1,2,1
3254,1,3,"$52,000",4,47,0,0,0,47,1,3,1
3255,1,1,"$69,000",8,40,0,0,0,40,0,1,1
3262,1,4,"$28,000",7,41,2,0,0,41,1,2,1
3263,1,2,"$56,732",7,63,0,0,0,63,0,2,1
3264,1,1,"$55,700",7,72,0,0,0,72,0,1,1
3265,1,5,"$80,200",6,30,3,0,0,30,1,1,1
3267,1,2,"$20,844",7,65,0,0,0,65,0,0,0
3268,1,3,"$54,378",9,32,1,0,0,32,1,2,1
3280,1,3,"$16,800",6,56,0,0,0,56,0,4,0
3284,1,1,"$22,000",3,84,0,0,0,84,0,1,1
3285,1,3,"$88,000",8,29,1,1,0,29,0,2,1
3288,1,6,"$72,720",5,33,4,0,0,33,1,2,1
3290,1,1,"$51,800",9,49,0,0,0,49,1,1,0
3294,1,2,"$38,667",6,39,1,0,0,39,0,1,1
3295,1,3,"$51,600",7,43,2,0,0,43,0,1,1
3299,1,4,"$22,123",4,41,2,0,0,41,1,2,1
3301,1,1,"$18,000",8,36,0,0,0,36,0,1,0
